"","ASV3","ASV4","ASV5","ASV6","ASV9","ASV11","ASV13","ASV15","ASV17","ASV18","ASV19","ASV24","ASV27","ASV28","ASV31","ASV34","ASV39","ASV43","ASV44","ASV46","ASV57","ASV60","ASV62","ASV89","ASV93","ASV104","ASV105","ASV106","ASV107","ASV113","ASV117","ASV118","ASV119","ASV125","ASV131","ASV132","ASV133","ASV147","ASV165","ASV167","ASV185","ASV198","ASV209","ASV210","ASV222","ASV224","ASV226","ASV239","ASV251","ASV277","ASV279","ASV281","ASV283","ASV286","ASV289","ASV302","ASV330","ASV341","ASV342","ASV346","ASV351","ASV352","ASV358","ASV368","ASV369","ASV373","ASV383","ASV386","ASV392","ASV403","ASV408","ASV417","ASV420","ASV425","ASV431","ASV467","ASV470","ASV493","ASV495","ASV523","ASV530","ASV559","ASV570","ASV590","ASV619","ASV640","ASV656","ASV660","ASV661","ASV663","ASV668","ASV671","ASV674","ASV678","ASV679","ASV687","ASV720","ASV737","ASV750","ASV760","ASV775","ASV777","ASV837","ASV854","ASV858","ASV862","ASV881","ASV891","ASV909","ASV913","ASV930","ASV940","ASV945","ASV953","ASV959","ASV971","ASV989","ASV996","ASV1012","ASV1016","ASV1017","ASV1018","ASV1023","ASV1033","ASV1036","ASV1068","ASV1070","ASV1087","ASV1119","ASV1128","ASV1144","ASV1148","ASV1158","ASV1164","ASV1199","ASV1200","ASV1207","ASV1214","ASV1225","ASV1229","ASV1254","ASV1328","ASV1330","ASV1335","ASV1358","ASV1380","ASV1382","ASV1394","ASV1405","ASV1417","ASV1418","ASV1426","ASV1483","ASV1487","ASV1503","ASV1510","ASV1548","ASV1574","ASV1639","ASV1668","ASV1677","ASV1700","ASV1702","ASV1708","ASV1794","ASV1795","ASV1798","ASV1870","ASV1879","ASV1925","ASV1964","ASV1989","ASV2000","ASV2015","ASV2041","ASV2062","ASV2068","ASV2119","ASV2135","ASV2137","ASV2145","ASV2155","ASV2164","ASV2196","ASV2215","ASV2247","ASV2282","ASV2326","ASV2341","ASV2358","ASV2386","ASV2406","ASV2451","ASV2482","ASV2485","ASV2493","ASV2516","ASV2517","ASV2522","ASV2534","ASV2613","ASV2643","ASV2663","ASV2671","ASV2683","ASV2725","ASV2755","ASV2762","ASV2778","ASV2782","ASV2796","ASV2801","ASV2836","ASV2867","ASV2874","ASV2992","ASV3025","ASV3047","ASV3057","ASV3074","ASV3099","ASV3114","ASV3134","ASV3217","ASV3220","ASV3269","ASV3271","ASV3321","ASV3324","ASV3368","ASV3378","ASV3384","ASV3395","ASV3462","ASV3488","ASV3505","ASV3510","ASV3543","ASV3570","ASV3614","ASV3622","ASV3627","ASV3655","ASV3657","ASV3704","ASV3714","ASV3775","ASV3857","ASV3880","ASV3885","ASV3905","ASV3925","ASV3951","ASV3999","ASV4080","ASV4093","ASV4113","ASV4119","ASV4133","ASV4183","ASV4195","ASV1086","ASV1390","ASV1412","ASV2306","ASV2328","ASV2360"
"WaterTQSC17",404,0,103,0,0,0,1526,0,0,0,280,0,0,3,0,1,0,0,0,17,1,409,10,0,48,0,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,9,0,0,144,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WaterTQSC18",34,0,31,17,0,0,5,377,357,7,1041,27,11,0,0,0,0,13,2,152,69,1,210,0,0,1,2,122,0,0,0,75,2,117,15,0,3,1,3,0,0,0,23,1,1,0,0,0,2,31,20,0,1,0,0,14,0,0,0,23,0,0,1,0,0,3,0,0,0,0,2,8,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,0,0,1,0,12,0,2,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,9,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"WaterTQSD17",413,0,160,0,0,0,1704,0,0,0,91,0,0,0,0,1,2,0,0,8,0,336,6,0,60,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WaterTQSE17",253,0,126,0,0,0,1990,0,0,0,58,0,0,0,0,0,0,0,0,3,0,210,2,0,15,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,3,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WaterTQSE18",0,1,10,13,0,7,13,222,517,3,862,75,19,32,15,2,0,25,1,167,38,0,60,0,10,3,4,288,0,0,0,26,0,182,4,0,1,9,13,5,0,0,77,0,3,0,0,0,9,31,39,0,1,0,0,3,0,0,0,7,0,0,0,0,0,8,0,2,0,0,8,2,3,0,6,5,0,1,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,2,1,5,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WaterTQSF18",0,1,20,16,2,4,4,246,301,11,992,82,32,23,11,0,0,18,0,178,41,0,98,0,0,6,3,294,0,0,1,34,6,181,2,0,2,13,13,1,0,0,96,0,9,0,0,0,1,36,19,0,1,0,0,1,0,0,0,5,0,0,2,0,0,11,0,3,0,1,3,0,2,0,9,4,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,2,0,9,0,1,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCInewA17",18,599,1,228,5,1,20,1,0,237,80,343,24,46,235,11,52,38,1,0,0,0,0,0,33,10,4,89,0,1,413,0,11,159,8,0,0,18,4,3,0,0,0,0,0,0,0,0,42,2,9,40,0,0,1,15,0,0,3,0,0,3,4,0,6,18,0,6,0,0,16,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,6,0,0,35,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCInewA18",2,125,0,667,19,29,13,11,0,77,259,396,31,9,110,24,17,51,31,7,0,33,2,1,53,26,10,47,3,25,24,0,6,85,27,0,0,10,5,25,2,0,0,0,5,0,0,5,0,4,17,9,7,0,19,0,0,2,6,12,0,1,13,5,0,45,2,47,0,0,6,0,3,0,0,6,12,0,36,55,4,0,6,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,2,2,1,0,10,0,5,17,0,0,0,0,0,0,3,1,9,1,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
"ZosCInewB17",0,1899,0,95,0,0,3,7,0,6,49,70,3,7,463,0,69,4,0,1,0,0,0,0,4,5,0,14,0,0,0,1,0,28,4,0,0,3,0,0,0,0,0,0,0,0,0,0,63,0,1,0,0,0,0,41,0,0,0,15,0,0,0,0,59,24,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCInewB18",14,1242,11,182,1,1,5,8,0,17,98,190,11,0,460,15,21,40,12,5,0,0,0,0,11,4,3,15,0,35,1,0,0,36,10,0,0,2,0,14,0,0,0,0,5,0,0,0,3,2,14,1,0,0,3,1,1,10,0,0,0,3,1,0,4,20,0,31,0,0,5,0,0,0,0,3,0,0,0,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"ZosCInewC17",0,2112,0,46,0,0,0,0,0,8,15,41,6,4,524,0,4,4,0,0,0,0,0,1,0,19,0,26,0,0,3,0,0,19,2,0,0,10,1,0,0,0,0,3,0,0,0,0,43,0,0,2,1,0,0,24,0,0,0,0,0,0,0,0,34,2,0,0,0,0,9,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ZosCInewC18",2,853,3,239,3,21,0,9,0,15,187,283,16,10,215,10,15,46,1,6,0,27,0,0,250,6,7,16,3,35,0,3,2,89,20,0,0,7,7,6,1,0,0,0,44,0,0,0,4,0,18,0,0,0,1,0,0,3,0,13,0,5,0,0,5,31,0,54,0,0,2,0,0,1,0,7,7,0,1,104,3,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,4,3,0,0,2,0,0,0,2,0,3,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCInewD17",1,1315,2,149,0,0,6,7,0,27,85,152,23,9,768,1,17,22,3,9,1,0,0,0,7,3,0,30,2,1,0,4,5,24,7,0,0,2,2,0,0,0,0,2,9,0,0,0,29,0,1,4,0,0,0,34,0,0,0,33,0,1,2,0,43,20,0,16,0,0,6,0,0,0,0,0,9,0,0,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0
"ZosCInewD18",4,211,2,506,4,35,0,12,0,19,220,435,13,12,186,51,11,36,2,3,0,5,0,0,49,38,10,23,7,71,25,0,0,54,20,0,0,5,6,37,7,0,0,0,4,0,0,0,0,12,33,2,2,0,0,0,0,0,0,0,0,2,0,0,6,28,0,69,0,0,2,0,0,0,0,6,14,0,7,120,2,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,7,8,0,0,1,0,0,0,0,0,11,7,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"ZosCInewE17",0,1307,0,104,2,0,2,0,0,10,15,66,5,6,1163,3,28,1,0,0,0,0,0,0,0,2,1,15,0,3,0,0,6,110,0,0,0,2,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCInewE18",0,242,5,756,1,15,16,23,0,45,195,463,28,20,94,11,6,49,1,21,0,4,0,0,68,13,2,35,0,48,10,2,3,85,2,0,0,24,3,24,0,0,0,5,4,0,0,0,7,6,43,10,0,0,0,1,0,2,0,3,1,6,14,1,6,20,0,47,0,0,7,2,1,0,2,3,2,0,0,87,2,0,6,2,0,1,0,0,0,5,5,2,0,0,0,3,0,8,0,0,0,6,0,4,0,4,13,0,0,0,0,0,0,0,0,6,7,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0
"ZosCInewF18",2,154,6,266,6,14,17,26,0,63,279,591,21,32,58,31,15,72,0,17,2,2,0,0,63,31,5,63,5,43,5,3,2,61,11,0,0,16,0,33,2,0,0,0,5,0,0,1,12,5,62,6,0,0,4,0,0,2,13,16,0,6,10,0,0,43,0,101,0,0,11,0,0,0,0,7,82,0,12,122,0,0,5,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,15,4,0,1,0,2,0,0,2,0,3,0,0,0,5,0,0,10,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0
"ZosCIoldA17",0,963,0,263,0,1,1,1,0,122,113,162,26,5,233,2,69,7,0,8,0,0,0,0,4,3,2,20,0,0,620,0,7,152,2,0,0,1,2,2,0,0,0,2,2,0,0,0,0,0,1,11,0,0,0,0,0,2,0,4,0,2,2,0,16,4,0,7,0,0,12,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,11,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ZosCIoldA18",0,3,4,334,34,7,22,3,0,31,146,1036,6,16,13,64,16,27,67,2,0,75,0,1,40,23,7,20,3,72,23,0,1,71,65,0,0,3,0,10,5,0,0,0,3,0,0,27,4,4,4,2,0,0,66,0,0,1,0,0,0,0,12,1,0,72,0,43,0,0,3,0,0,2,0,0,35,0,30,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,4,4,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,4,0,0,0
"ZosCIoldB17",0,1559,0,191,0,0,0,0,0,5,43,234,3,6,534,0,27,9,0,1,0,0,0,0,1,2,3,32,0,0,0,0,3,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,6,0,1,0,11,0,0,0,0,121,5,0,9,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCIoldB18",0,0,0,211,0,24,4,16,0,22,232,329,8,13,87,0,0,72,0,0,0,0,0,0,3,15,0,21,0,263,0,0,0,108,8,0,0,0,0,278,0,0,0,0,3,0,0,0,0,0,85,0,0,0,0,6,0,20,13,0,17,0,0,0,0,6,0,11,0,0,0,0,0,0,0,44,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZosCIoldC17",2,441,8,157,0,120,0,4,0,25,373,116,69,19,219,28,3,10,0,57,0,0,0,151,2,14,39,46,16,0,0,0,4,66,0,1,0,94,0,0,0,0,0,0,0,0,0,0,4,3,3,2,18,0,3,3,3,0,0,1,0,15,1,0,25,1,1,6,10,8,134,0,252,4,0,0,0,50,3,0,3,0,0,0,0,0,0,0,5,1,0,17,0,0,1,0,0,4,0,2,0,0,0,0,0,0,5,0,10,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,2,0,6,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,3,1,3,4,0,2,0,5,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
