year,group,region,site,sample,ID,Actiniidae,Alia.carinata,Alvania.compacta,Americorphium,Amphipholis.pugetana,Amphissa.columbiana,Ampithoe.lacertosa,Ampithoe.sectimanus,Ampithoe.spp.,Ampithoidae,Anoplodactylus,Aoroides,Ascidiacea,Asteroidea,Balanus,Bittium,Bivalvia,Calliostoma,Capitellidae,Caprella,Caprella.californica,Caprella.laeviuscula,Cerithiidae,Colus,Corophiidae,Decapoda,Diadumene,Echinoidea,Enteropneusta,Eogammarus.confervicolus,Epiactis,Ericthonius,Eulalia,Gammaridean,Gammaropsis,Glyceridae,Halacaridae,Haminoea,Harpacticoida,Heptacarpus,Hesionidae,Hyalellidae,Hyalidae,Idoteidae,Isaeidae,Ischyrocerus,Lacuna,Lacuna.variegata,Lacuna.vincta,Lepasterias.hexactis,Leptochelia,Leptochelia.dubia,Lirularia,Lirularia.lirulata,Littorinidae,Lottia.alveus,Lottidae,Lumbrineridae,Margarites,Margarites.helicinus,Margarites.pupillus,Metacaprella.kennerlyi,Metacarcinus.magister,Micronereis.nanaimoensis,Monocorophium,Munnidae,Mytilidae,Nassarius.mendicus,Nematoda,Nereididae,Nudibranchia,Ophiuroidea,Ostracoda,Paguridae,Pagurus,Paleanotus.bellis,Paranthura,Pentidotea,Pentidotea.wosnesenskii,Pholoidae,Photis,Phyllaplysia.taylori,Phyllodocidae,Pilargidae,Platynereis.bicanaliculata,Pleocyemata,Pleustidae,Podoceridae,Polychaeta,Polynoidae,Pontogeneia,Pontogeneiidae,Porcellidium,Protohyale,Pugettia,Pycnogonida,Solasteridae,Sphaeromatidae,Stauromedusae,Stenothoidae,Syllidae,Tegula.funebralis,Terebellidae,Thorlaksonius,Thorlaksonius.subcarinatus
2015,year2015,mcmullins,mcmullins_north,4,mcmullins_north_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,42,0,0,0,1,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_north,5,mcmullins_north_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_north,6,mcmullins_north_6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,7,0,0,0,1,0,7,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_south,1,mcmullins_south_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,187,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_south,2,mcmullins_south_2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,300,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_south,3,mcmullins_south_3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,305,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_south,4,mcmullins_south_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,392,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_south,5,mcmullins_south_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015,year2015,mcmullins,mcmullins_south,6,mcmullins_south_6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,622,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_north,2,triquet_north_2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_north,3,triquet_north_3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_north,4,triquet_north_4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_north,5,triquet_north_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_north,6,triquet_north_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_south,1,triquet_south_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_south,2,triquet_south_2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_south,3,triquet_south_3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_south,4,triquet_south_4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_south,5,triquet_south_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,84,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,year2015,triquet,triquet_south,6,triquet_south_6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_inner,1,choked_inner_1,5,0,0,0,0,2,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,15,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_inner,2,choked_inner_2,2,0,0,0,0,1,0,0,0,16,0,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0,0,0,48,0,0,0,4,0,33,33,29,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,5,0,0,9,0,0,0,0,8,0,0,6,0,7,0,10,0,0,0,0,0,7,0,106,0,2,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_inner,4,choked_inner_4,5,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,0,0,35,0,0,0,0,0,21,6,38,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,3,0,0,0,0,9,0,0,1,0,3,0,2,0,0,0,0,0,5,0,310,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_inner,5,choked_inner_5,16,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,23,0,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,4,0,0,0,0,12,0,0,1,0,14,0,4,0,0,0,0,0,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_inner,6,choked_inner_6,7,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6,0,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_inner,9,choked_inner_9,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,7,0,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_sandspit,1,choked_sandspit_1,14,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,46,0,0,0,0,0,6,1,43,0,0,0,27,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,1,0,16,4,0,0,1,0,1,0,0,10,0,0,0,0,10,0,9,0,0,0,0,0,2,0,143,0,6,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_sandspit,2,choked_sandspit_2,8,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,87,0,0,0,0,0,3,0,32,0,0,0,130,0,0,2,0,0,0,7,0,0,0,0,0,0,0,2,2,0,74,7,0,0,26,0,0,0,0,0,0,0,1,0,5,0,9,0,0,0,0,0,5,0,137,0,5,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_sandspit,3,choked_sandspit_3,17,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,30,0,0,0,0,0,2,1,18,0,0,0,16,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,17,1,0,0,8,0,0,0,0,0,0,0,0,0,8,0,58,0,0,0,0,0,7,0,62,1,4,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_sandspit,4,choked_sandspit_4,10,0,0,0,0,0,3,0,0,11,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,39,0,0,0,0,0,29,3,54,0,0,0,30,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,2,0,17,0,0,0,6,0,1,0,0,1,0,0,6,0,2,0,32,0,0,0,0,0,23,0,231,1,1,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_sandspit,5,choked_sandspit_5,4,0,1,0,0,5,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,0,0,0,105,0,0,0,0,0,20,0,66,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,17,0,1,0,0,4,0,0,0,0,7,0,21,0,0,0,0,0,35,0,176,0,4,0,0,0,0,0,0,0,0,0,0
2016,year2016,choked,choked_sandspit,9,choked_sandspit_9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,23,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0
2016,year2016,goose,goose_south_west,2,goose_south_west_2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,2,0,0,0,0,0,8,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,0,0,0,0
2016,year2016,goose,goose_south_west,3,goose_south_west_3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,5,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0
2016,year2016,goose,goose_south_west,4,goose_south_west_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,goose,goose_south_west,7,goose_south_west_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,10,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,0,1,0,4,0,3,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,1,0,0,0,0
2016,year2016,goose,goose_south_west,8,goose_south_west_8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,goose,goose_south_west,9,goose_south_west_9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,18,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,pruth,pruth_pocket,1,pruth_pocket_1,0,0,5,0,0,2,6,0,0,14,0,18,0,0,0,0,0,0,0,116,44,427,0,0,1,0,0,0,0,0,0,0,0,21,0,0,1,0,27,0,3,0,0,1,0,9,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,59,6,0,0,2,0,0,0,0,15,0,0,2,0,0,0,2,0,0,0,7,4,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,pruth,pruth_pocket,2,pruth_pocket_2,0,0,53,0,0,0,5,0,0,1,0,9,0,0,1,0,0,0,0,5,0,307,0,0,0,0,0,0,0,0,0,0,0,23,0,0,11,0,147,0,0,0,0,0,0,14,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,5,0,328,25,0,0,49,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0
2016,year2016,pruth,pruth_pocket,5,pruth_pocket_5,0,0,2,0,0,0,2,0,0,6,0,29,0,0,0,0,0,0,0,1,0,143,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,46,0,4,0,0,0,0,5,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,67,8,0,0,16,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,1,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,pruth,pruth_pocket,6,pruth_pocket_6,0,0,7,0,0,0,1,0,0,5,0,38,0,0,0,0,0,0,0,2,2,220,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0,116,0,0,0,0,0,2,15,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,3,0,166,19,0,0,12,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,3,0,0,238,0,1,0,0,0,0,0,0,0,0,0,0
2016,year2016,pruth,pruth_pocket,9,pruth_pocket_9,0,0,2,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,4,242,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,42,0,0,0,0,0,0,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,55,13,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,2,0,22,0,1,0,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_north,1,triquet_north_1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,2,0,0,0,0,0,3,3,29,0,0,0,0,0,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_north,2,triquet_north_2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,1,1,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_north,3,triquet_north_3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,23,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,1,0,0,0,0,0
2016,year2016,triquet,triquet_north,5,triquet_north_5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,28,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,278,0,0,1,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_north,7,triquet_north_7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_north,8,triquet_north_8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,388,0,0,0,0,2,0,0,0,1,0,0,0,0,56,0,0,0,0,43,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,119,0,2,0,0,0,0,0,1,0,0,0,0
2016,year2016,triquet,triquet_south,2,triquet_south_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,53,0,0,0,0,0,2,0,1,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,77,0,2,0,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_south,3,triquet_south_3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,36,0,0,0,0,0,3,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,2,0,2,0,7,0,0,0,0,0,3,0,78,0,0,1,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_south,4,triquet_south_4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,41,0,0,0,0,0,1,0,1,0,0,0,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0,1,0,24,0,0,2,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_south,5,triquet_south_5,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,66,0,0,0,0,0,1,0,2,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,12,0,3,0,3,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0
2016,year2016,triquet,triquet_south,6,triquet_south_6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,37,0,0,0,0,0,1,0,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,2,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,1,0,37,0,1,0,0,0,0,0,0,0,0,0,0
